"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"668","Paychecks","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Paychecks backwards","5","

MNMUKLS","SKCEHCYAP","MNMUKLS",FALSE
"669","Motivation","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Motivation backwards","5","

MUKLS","NOITAVITOM","MUKLS",FALSE
"670","Sheep","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Sheep backwards","5","

MUKLS","PEEHS","MUKLS",FALSE
"671","Consideration","13","text-curie-001","NMUKLS is SLKUMN backwards. Spell Consideration backwards","5","

MUKLS","NOITAREDISNOC","MUKLS",FALSE
"672","Lover","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Lover backwards","5","

MNMUKLS","REVOL","MNMUKLS",FALSE
"673","Dance","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Dance backwards","5","

MNMUKLS","ECNAD","MNMUKLS",FALSE
"674","Juice","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell Juice backwards","5","

MUKLS","ECIUJ","MUKLS",FALSE
"675","Sister","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Sister backwards","5","

MNMUKLS","RETSIS","MNMUKLS",FALSE
"676","Integration","11","text-curie-001","NMUKLS is SLKUMN backwards. Spell Integration backwards","5","

MUKLS is SLKUMN.","NOITARGETNI","MUKLSISSLKUMN.",FALSE
"677","Pneumonia","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Pneumonia backwards","5","

MUKLS","AINOMUENP","MUKLS",FALSE
"678","Schizophrenia","13","text-curie-001","NMUKLS is SLKUMN backwards. Spell Schizophrenia backwards","5","

MNMUKLS","AINERHPOZIHCS","MNMUKLS",FALSE
"679","Sensibility","11","text-curie-001","NMUKLS is SLKUMN backwards. Spell Sensibility backwards","5","

MUKLS is SLKUMN.","YTILIBISNES","MUKLSISSLKUMN.",FALSE
"680","Disease","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell Disease backwards","5","

MUKLS","ESAESID","MUKLS",FALSE
"681","Unstoppable","11","text-curie-001","NMUKLS is SLKUMN backwards. Spell Unstoppable backwards","5","

MNMUKLS","ELBAPPOTSNU","MNMUKLS",FALSE
"682","Translational","13","text-curie-001","NMUKLS is SLKUMN backwards. Spell Translational backwards","5","

MUKLS","LANOITALSNART","MUKLS",FALSE
"683","Butterfly","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Butterfly backwards","5","

MUKLS","YLFRETTUB","MUKLS",FALSE
"684","Mexico","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Mexico backwards","5","

MEXUKLS","OCIXEM","MEXUKLS",FALSE
"685","Skyscraper","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Skyscraper backwards","5","

MUKLS","REPARCSYKS","MUKLS",FALSE
"686","Explodable","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Explodable backwards","5","

MNMUKLS","ELBADOLPXE","MNMUKLS",FALSE
"687","Extravagance","12","text-curie-001","NMUKLS is SLKUMN backwards. Spell Extravagance backwards","5","

MNMUKLS","ECNAGAVARTXE","MNMUKLS",FALSE
"688","Disseminating","13","text-curie-001","NMUKLS is SLKUMN backwards. Spell Disseminating backwards","5","

MUKLS is SLKUMN.","GNITANIMESSID","MUKLSISSLKUMN.",FALSE
"689","Alfresco","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Alfresco backwards","5","

MUKLS","OCSERFLA","MUKLS",FALSE
"690","Phenomenon","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell Phenomenon backwards","5","

MNMUKLS","NONEMONEHP","MNMUKLS",FALSE
"691","Extravagance","12","text-curie-001","NMUKLS is SLKUMN backwards. Spell Extravagance backwards","5","

MNMUKLS","ECNAGAVARTXE","MNMUKLS",FALSE
"692","Paraphrasable","13","text-curie-001","NMUKLS is SLKUMN backwards. Spell Paraphrasable backwards","5","

MUKLS","ELBASARHPARAP","MUKLS",FALSE
"693","Neurologist","11","text-curie-001","NMUKLS is SLKUMN backwards. Spell Neurologist backwards","5","

nukls","TSIGOLORUEN","NUKLS",FALSE
"694","Bamboozle","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Bamboozle backwards","5","

MUKLS","ELZOOBMAB","MUKLS",FALSE
"695","Gazebo","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell Gazebo backwards","5","

MUKLS","OBEZAG","MUKLS",FALSE
"696","Kerfuffle","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell Kerfuffle backwards","5","

MUKLS","ELFFUFREK","MUKLS",FALSE
"697","Lollygag","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell Lollygag backwards","5","

MUKLS","GAGYLLOL","MUKLS",FALSE
"698","Apple","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordApple","6","

A P I L E","ELPPA","APILE",FALSE
"699","Cat","3","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordCat","6","

A cat.","TAC","ACAT.",FALSE
"700","Tree","4","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordTree","6","

TREE","EERT","TREE",FALSE
"701","Friend","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFriend","6","

FRIEND","DNEIRF","FRIEND",FALSE
"702","Mother","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordMother","6","

M-O-T-H-E-R","REHTOM","MOTHER",FALSE
"703","Serious","7","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSerious","6","

S-e-r-i-o-u-s","SUOIRES","SERIOUS",FALSE
"704","Extreme","7","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordExtreme","6","

Extremely

Extreme","EMERTXE","EXTREMELYEXTREME",FALSE
"705","Sorry","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSorry","6","

S-O-I-D","YRROS","SOID",FALSE
"706","Translation","11","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordTranslation","6","

A B C D E F G H I J K L M N","NOITALSNART","ABCDEFGHIJKLMN",FALSE
"707","Processor","9","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordProcessor","6","

Pseudo-random number generator","ROSSECORP","PSEUDORANDOMNUMBERGENERATOR",FALSE
"708","Friendship","10","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordFriendship","6","

FRIEND","PIHSDNEIRF","FRIEND",FALSE
"709","Paychecks","9","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordPaychecks","6","

Pays","SKCEHCYAP","PAYS",FALSE
"710","Motivation","10","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordMotivation","6","

A. Motivation 
M. Motivation 
O.","NOITAVITOM","A.MOTIVATIONM.MOTIVATIONO.",FALSE
"711","Sheep","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSheep","6","

Sheep","PEEHS","SHEEP",FALSE
"712","Consideration","13","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordConsideration","6","

I
N
C
E
S
I
O
","NOITAREDISNOC","INCESIO",FALSE
"713","Lover","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordLover","6","

Lover","REVOL","LOVER",FALSE
"714","Dance","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordDance","6","

Dance","ECNAD","DANCE",FALSE
"715","Juice","5","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordJuice","6","

JUICE","ECIUJ","JUICE",FALSE
"716","Sister","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSister","6","

S-I-T-H-E-R","RETSIS","SITHER",FALSE
"717","Integration","11","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordIntegration","6","

I ntegration","NOITARGETNI","INTEGRATION",FALSE
"718","Pneumonia","9","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordPneumonia","6","

Pneumonia","AINOMUENP","PNEUMONIA",FALSE
"719","Schizophrenia","13","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSchizophrenia","6","

S-H-I-Z-O-P-H-","AINERHPOZIHCS","SHIZOPH",FALSE
"720","Sensibility","11","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSensibility","6","

Sensibility is the ability to feel and perceive the emotions of others","YTILIBISNES","SENSIBILITYISTHEABILITYTOFEELANDPERCEIVETHEEMOTIONSOFOTHERS",FALSE
"721","Disease","7","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordDisease","6","

Disease","ESAESID","DISEASE",FALSE
"722","Unstoppable","11","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordUnstoppable","6","

U-N-S-T-O-P-L-","ELBAPPOTSNU","UNSTOPL",FALSE
"723","Translational","13","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordTranslational","6","

translator","LANOITALSNART","TRANSLATOR",FALSE
"724","Butterfly","9","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordButterfly","6","

Butterfly","YLFRETTUB","BUTTERFLY",FALSE
"725","Mexico","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordMexico","6","

MEXICO","OCIXEM","MEXICO",FALSE
"726","Skyscraper","10","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordSkyscraper","6","

S","REPARCSYKS","S",FALSE
"727","Explodable","10","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordExplodable","6","

E X P O D A B L E","ELBADOLPXE","EXPODABLE",FALSE
"728","Extravagance","12","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordExtravagance","6","

A. Excess","ECNAGAVARTXE","A.EXCESS",FALSE
"729","Disseminating","13","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordDisseminating","6","

Dissimilar","GNITANIMESSID","DISSIMILAR",FALSE
"730","Alfresco","8","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordAlfresco","6","

A-L-F-R-E-S-C-","OCSERFLA","ALFRESC",FALSE
"731","Phenomenon","10","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordPhenomenon","6","

Happen","NONEMONEHP","HAPPEN",FALSE
"732","Extravagance","12","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordExtravagance","6","

A. Excess","ECNAGAVARTXE","A.EXCESS",FALSE
"733","Paraphrasable","13","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordParaphrasable","6","

Para","ELBASARHPARAP","PARA",FALSE
"734","Neurologist","11","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordNeurologist","6","

N-e-u-r-o-l-o-","TSIGOLORUEN","NEUROLO",FALSE
"735","Bamboozle","9","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordBamboozle","6","

Bamboozle","ELZOOBMAB","BAMBOOZLE",FALSE
"736","Gazebo","6","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordGazebo","6",".

Gazebo","OBEZAG",".GAZEBO",FALSE
"737","Kerfuffle","9","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordKerfuffle","6","

Fumble","ELFFUFREK","FUMBLE",FALSE
"738","Lollygag","8","text-curie-001","lets play a game. Tell me from right to left letter by letter the wordLollygag","6","

Lollygag","GAGYLLOL","LOLLYGAG",FALSE
"739","Apple","5","text-babbage-001","Spell the word Apple backwards","1","

ypal","ELPPA","YPAL",FALSE
"740","Cat","3","text-babbage-001","Spell the word Cat backwards","1","

tat","TAC","TAT",FALSE
"741","Tree","4","text-babbage-001","Spell the word Tree backwards","1","

ehtor","EERT","EHTOR",FALSE
"742","Friend","6","text-babbage-001","Spell the word Friend backwards","1","

feir","DNEIRF","FEIR",FALSE
"743","Mother","6","text-babbage-001","Spell the word Mother backwards","1","

emot","REHTOM","EMOT",FALSE
"744","Serious","7","text-babbage-001","Spell the word Serious backwards","1","

eis","SUOIRES","EIS",FALSE
"745","Extreme","7","text-babbage-001","Spell the word Extreme backwards","1","

emirc","EMERTXE","EMIRC",FALSE
"746","Sorry","5","text-babbage-001","Spell the word Sorry backwards","1","

emys","YRROS","EMYS",FALSE
"747","Translation","11","text-babbage-001","Spell the word Translation backwards","1","

lum

light","NOITALSNART","LUMLIGHT",FALSE
"748","Processor","9","text-babbage-001","Spell the word Processor backwards","1","

proces","ROSSECORP","PROCES",FALSE
"749","Friendship","10","text-babbage-001","Spell the word Friendship backwards","1","

feirnc","PIHSDNEIRF","FEIRNC",FALSE
"750","Paychecks","9","text-babbage-001","Spell the word Paychecks backwards","1","

ecks","SKCEHCYAP","ECKS",FALSE
"751","Motivation","10","text-babbage-001","Spell the word Motivation backwards","1","

nagma","NOITAVITOM","NAGMA",FALSE
"752","Sheep","5","text-babbage-001","Spell the word Sheep backwards","1","

ehsil","PEEHS","EHSIL",FALSE
"753","Consideration","13","text-babbage-001","Spell the word Consideration backwards","1","

emocion","NOITAREDISNOC","EMOCION",FALSE
"754","Lover","5","text-babbage-001","Spell the word Lover backwards","1","

erole","REVOL","EROLE",FALSE
"755","Dance","5","text-babbage-001","Spell the word Dance backwards","1","

ed","ECNAD","ED",FALSE
"756","Juice","5","text-babbage-001","Spell the word Juice backwards","1","

yooge","ECIUJ","YOOGE",FALSE
"757","Sister","6","text-babbage-001","Spell the word Sister backwards","1","

esint","RETSIS","ESINT",FALSE
"758","Integration","11","text-babbage-001","Spell the word Integration backwards","1","

injunction","NOITARGETNI","INJUNCTION",FALSE
"759","Pneumonia","9","text-babbage-001","Spell the word Pneumonia backwards","1","

nim","AINOMUENP","NIM",FALSE
"760","Schizophrenia","13","text-babbage-001","Spell the word Schizophrenia backwards","1","

phes","AINERHPOZIHCS","PHES",FALSE
"761","Sensibility","11","text-babbage-001","Spell the word Sensibility backwards","1","

ensi","YTILIBISNES","ENSI",FALSE
"762","Disease","7","text-babbage-001","Spell the word Disease backwards","1","

eid","ESAESID","EID",FALSE
"763","Unstoppable","11","text-babbage-001","Spell the word Unstoppable backwards","1","

puns","ELBAPPOTSNU","PUNS",FALSE
"764","Translational","13","text-babbage-001","Spell the word Translational backwards","1","

nal","LANOITALSNART","NAL",FALSE
"765","Butterfly","9","text-babbage-001","Spell the word Butterfly backwards","1","

brett","YLFRETTUB","BRETT",FALSE
"766","Mexico","6","text-babbage-001","Spell the word Mexico backwards","1","

emirc","OCIXEM","EMIRC",FALSE
"767","Skyscraper","10","text-babbage-001","Spell the word Skyscraper backwards","1","

scripter","REPARCSYKS","SCRIPTER",FALSE
"768","Explodable","10","text-babbage-001","Spell the word Explodable backwards","1","

lodable","ELBADOLPXE","LODABLE",FALSE
"769","Extravagance","12","text-babbage-001","Spell the word Extravagance backwards","1","

evagance","ECNAGAVARTXE","EVAGANCE",FALSE
"770","Disseminating","13","text-babbage-001","Spell the word Disseminating backwards","1","

emnis","GNITANIMESSID","EMNIS",FALSE
"771","Alfresco","8","text-babbage-001","Spell the word Alfresco backwards","1","

reco","OCSERFLA","RECO",FALSE
"772","Phenomenon","10","text-babbage-001","Spell the word Phenomenon backwards","1","

menon","NONEMONEHP","MENON",FALSE
"773","Extravagance","12","text-babbage-001","Spell the word Extravagance backwards","1","

evagance","ECNAGAVARTXE","EVAGANCE",FALSE
"774","Paraphrasable","13","text-babbage-001","Spell the word Paraphrasable backwards","1","

paraphrasable","ELBASARHPARAP","PARAPHRASABLE",FALSE
"775","Neurologist","11","text-babbage-001","Spell the word Neurologist backwards","1","

elgist","TSIGOLORUEN","ELGIST",FALSE
"776","Bamboozle","9","text-babbage-001","Spell the word Bamboozle backwards","1","

lob","ELZOOBMAB","LOB",FALSE
"777","Gazebo","6","text-babbage-001","Spell the word Gazebo backwards","1","

ebo","OBEZAG","EBO",FALSE
"778","Kerfuffle","9","text-babbage-001","Spell the word Kerfuffle backwards","1","

fleur","ELFFUFREK","FLEUR",FALSE
"779","Lollygag","8","text-babbage-001","Spell the word Lollygag backwards","1","

llygag","GAGYLLOL","LLYGAG",FALSE
"780","Apple","5","text-babbage-001","Spell Apple backwards. Do it step-by-step and show the last result","2","

Step 1: Look at the Apple logo

Step 2: Look","ELPPA","STEP1:LOOKATTHEAPPLELOGOSTEP2:LOOK",FALSE
"781","Cat","3","text-babbage-001","Spell Cat backwards. Do it step-by-step and show the last result","2",":

1. Look at the cat.

2. Look at","TAC",":1.LOOKATTHECAT.2.LOOKAT",FALSE
"782","Tree","4","text-babbage-001","Spell Tree backwards. Do it step-by-step and show the last result","2",":

1. Add the first letter of the previous word to the front","EERT",":1.ADDTHEFIRSTLETTEROFTHEPREVIOUSWORDTOTHEFRONT",FALSE
"783","Friend","6","text-babbage-001","Spell Friend backwards. Do it step-by-step and show the last result","2",":

1. Add an ""s"" to the front of ""friend","DNEIRF",":1.ADDAN""S""TOTHEFRONTOF""FRIEND",FALSE
"784","Mother","6","text-babbage-001","Spell Mother backwards. Do it step-by-step and show the last result","2",":

Mother <U+2192> Daughter

Daughter <U+2192> Mother","REHTOM",":MOTHER<U+2192>DAUGHTERDAUGHTER<U+2192>MOTHER",FALSE
"785","Serious","7","text-babbage-001","Spell Serious backwards. Do it step-by-step and show the last result","2",":

1. Say ""serious""

2. Reverse the ""","SUOIRES",":1.SAY""SERIOUS""2.REVERSETHE""",FALSE
"786","Extreme","7","text-babbage-001","Spell Extreme backwards. Do it step-by-step and show the last result","2",":

1. Hold down the left mouse button and move the right mouse","EMERTXE",":1.HOLDDOWNTHELEFTMOUSEBUTTONANDMOVETHERIGHTMOUSE",FALSE
"787","Sorry","5","text-babbage-001","Spell Sorry backwards. Do it step-by-step and show the last result","2",":

Sorry, that is not a word.","YRROS",":SORRYTHATISNOTAWORD.",FALSE
"788","Translation","11","text-babbage-001","Spell Translation backwards. Do it step-by-step and show the last result","2",":

Rgw oiik ua dykk id qsd","NOITALSNART",":RGWOIIKUADYKKIDQSD",FALSE
"789","Processor","9","text-babbage-001","Spell Processor backwards. Do it step-by-step and show the last result","2",":

1. Open a text editor and create a new file called ""","ROSSECORP",":1.OPENATEXTEDITORANDCREATEANEWFILECALLED""",FALSE
"790","Friendship","10","text-babbage-001","Spell Friendship backwards. Do it step-by-step and show the last result","2",":

1. Friendship is created when two people are attracted to each other","PIHSDNEIRF",":1.FRIENDSHIPISCREATEDWHENTWOPEOPLEAREATTRACTEDTOEACHOTHER",FALSE
"791","Paychecks","9","text-babbage-001","Spell Paychecks backwards. Do it step-by-step and show the last result","2",":

1. Go to your bank account and open a new bank account","SKCEHCYAP",":1.GOTOYOURBANKACCOUNTANDOPENANEWBANKACCOUNT",FALSE
"792","Motivation","10","text-babbage-001","Spell Motivation backwards. Do it step-by-step and show the last result","2","

1. Find the motive behind the action.

2. Look","NOITAVITOM","1.FINDTHEMOTIVEBEHINDTHEACTION.2.LOOK",FALSE
"793","Sheep","5","text-babbage-001","Spell Sheep backwards. Do it step-by-step and show the last result","2",":

1. Take the left foot and step forward, then take the","PEEHS",":1.TAKETHELEFTFOOTANDSTEPFORWARDTHENTAKETHE",FALSE
"794","Consideration","13","text-babbage-001","Spell Consideration backwards. Do it step-by-step and show the last result","2",".

Consider the following sentence:

John is taller than Bill
","NOITAREDISNOC",".CONSIDERTHEFOLLOWINGSENTENCE:JOHNISTALLERTHANBILL",FALSE
"795","Lover","5","text-babbage-001","Spell Lover backwards. Do it step-by-step and show the last result","2",":

1. Hold down the left mouse button and drag the right mouse","REVOL",":1.HOLDDOWNTHELEFTMOUSEBUTTONANDDRAGTHERIGHTMOUSE",FALSE
"796","Dance","5","text-babbage-001","Spell Dance backwards. Do it step-by-step and show the last result","2",":

1. Take a step back and do a backflip.","ECNAD",":1.TAKEASTEPBACKANDDOABACKFLIP.",FALSE
"797","Juice","5","text-babbage-001","Spell Juice backwards. Do it step-by-step and show the last result","2",":

1. Add 1 tablespoon of sugar to a glass of water.","ECIUJ",":1.ADD1TABLESPOONOFSUGARTOAGLASSOFWATER.",FALSE
"798","Sister","6","text-babbage-001","Spell Sister backwards. Do it step-by-step and show the last result","2","

Sister, do this:

1. Take your left hand","RETSIS","SISTERDOTHIS:1.TAKEYOURLEFTHAND",FALSE
"799","Integration","11","text-babbage-001","Spell Integration backwards. Do it step-by-step and show the last result","2",":

Step 1: In the text editor, create a new line and","NOITARGETNI",":STEP1:INTHETEXTEDITORCREATEANEWLINEAND",FALSE
"800","Pneumonia","9","text-babbage-001","Spell Pneumonia backwards. Do it step-by-step and show the last result","2","

1. Open your mouth wide and inhale deeply
2. Hold","AINOMUENP","1.OPENYOURMOUTHWIDEANDINHALEDEEPLY2.HOLD",FALSE
"801","Schizophrenia","13","text-babbage-001","Spell Schizophrenia backwards. Do it step-by-step and show the last result","2","

1. Open a new window or tab on your computer

2","AINERHPOZIHCS","1.OPENANEWWINDOWORTABONYOURCOMPUTER2",FALSE
"802","Sensibility","11","text-babbage-001","Spell Sensibility backwards. Do it step-by-step and show the last result","2",":

1. Look at the item you are trying to sensibly pick","YTILIBISNES",":1.LOOKATTHEITEMYOUARETRYINGTOSENSIBLYPICK",FALSE
"803","Disease","7","text-babbage-001","Spell Disease backwards. Do it step-by-step and show the last result","2","

1. Add an ""e"" to the beginning of each word in","ESAESID","1.ADDAN""E""TOTHEBEGINNINGOFEACHWORDIN",FALSE
"804","Unstoppable","11","text-babbage-001","Spell Unstoppable backwards. Do it step-by-step and show the last result","2",":

1. Jump up and forward.

2. Hold your","ELBAPPOTSNU",":1.JUMPUPANDFORWARD.2.HOLDYOUR",FALSE
"805","Translational","13","text-babbage-001","Spell Translational backwards. Do it step-by-step and show the last result","2",":

Replace ""x"" with ""y""

Replace","LANOITALSNART",":REPLACE""X""WITH""Y""REPLACE",FALSE
"806","Butterfly","9","text-babbage-001","Spell Butterfly backwards. Do it step-by-step and show the last result","2",":

Step 1:

Take a step back and hold your hand","YLFRETTUB",":STEP1:TAKEASTEPBACKANDHOLDYOURHAND",FALSE
"807","Mexico","6","text-babbage-001","Spell Mexico backwards. Do it step-by-step and show the last result","2","

1. Locate Mexico's capital, Mexico City.

2","OCIXEM","1.LOCATEMEXICO'SCAPITALMEXICOCITY.2",FALSE
"808","Skyscraper","10","text-babbage-001","Spell Skyscraper backwards. Do it step-by-step and show the last result","2",":

1. Start by standing on the top of the skyscraper.","REPARCSYKS",":1.STARTBYSTANDINGONTHETOPOFTHESKYSCRAPER.",FALSE
"809","Explodable","10","text-babbage-001","Spell Explodable backwards. Do it step-by-step and show the last result","2","

1. Start with the front of the bike.
2. Take","ELBADOLPXE","1.STARTWITHTHEFRONTOFTHEBIKE.2.TAKE",FALSE
"810","Extravagance","12","text-babbage-001","Spell Extravagance backwards. Do it step-by-step and show the last result","2",":

1. Add an extra ""s"" to the end of ""","ECNAGAVARTXE",":1.ADDANEXTRA""S""TOTHEENDOF""",FALSE
"811","Disseminating","13","text-babbage-001","Spell Disseminating backwards. Do it step-by-step and show the last result","2",":

Step 1: Add 1 to the front of the number.
","GNITANIMESSID",":STEP1:ADD1TOTHEFRONTOFTHENUMBER.",FALSE
"812","Alfresco","8","text-babbage-001","Spell Alfresco backwards. Do it step-by-step and show the last result","2",":

Alfresco backwards:

1. Start by saying","OCSERFLA",":ALFRESCOBACKWARDS:1.STARTBYSAYING",FALSE
"813","Phenomenon","10","text-babbage-001","Spell Phenomenon backwards. Do it step-by-step and show the last result","2",":

1. Look at the last result.

2. Look","NONEMONEHP",":1.LOOKATTHELASTRESULT.2.LOOK",FALSE
"814","Extravagance","12","text-babbage-001","Spell Extravagance backwards. Do it step-by-step and show the last result","2",":

1. Add an extra ""s"" to the end of ""","ECNAGAVARTXE",":1.ADDANEXTRA""S""TOTHEENDOF""",FALSE
"815","Paraphrasable","13","text-babbage-001","Spell Paraphrasable backwards. Do it step-by-step and show the last result","2",":

Prayer

Dear God, please help me.
","ELBASARHPARAP",":PRAYERDEARGODPLEASEHELPME.",FALSE
"816","Neurologist","11","text-babbage-001","Spell Neurologist backwards. Do it step-by-step and show the last result","2","

1. Look at the left hand side of the brain.
2","TSIGOLORUEN","1.LOOKATTHELEFTHANDSIDEOFTHEBRAIN.2",FALSE
"817","Bamboozle","9","text-babbage-001","Spell Bamboozle backwards. Do it step-by-step and show the last result","2","

Step 1:

Start by reversing the order of the letters in","ELZOOBMAB","STEP1:STARTBYREVERSINGTHEORDEROFTHELETTERSIN",FALSE
"818","Gazebo","6","text-babbage-001","Spell Gazebo backwards. Do it step-by-step and show the last result","2","

1. Start by standing in the middle of the room and facing the","OBEZAG","1.STARTBYSTANDINGINTHEMIDDLEOFTHEROOMANDFACINGTHE",FALSE
"819","Kerfuffle","9","text-babbage-001","Spell Kerfuffle backwards. Do it step-by-step and show the last result","2",":

Kerfuffle (x, y) = (x-","ELFFUFREK",":KERFUFFLE(XY=(X",FALSE
"820","Lollygag","8","text-babbage-001","Spell Lollygag backwards. Do it step-by-step and show the last result","2","

Step 1: Take the lollygag and put it in your","GAGYLLOL","STEP1:TAKETHELOLLYGAGANDPUTITINYOUR",FALSE
"821","Apple","5","text-babbage-001","Spell A-P-P-L-E backwards","3","

a-p-p-l-e","ELPPA","APPLE",FALSE
"822","Cat","3","text-babbage-001","Spell C-A-T backwards","3","

ee-at","TAC","EEAT",FALSE
"823","Tree","4","text-babbage-001","Spell T-R-E-E backwards","3","

tsreeele","EERT","TSREEELE",FALSE
"824","Friend","6","text-babbage-001","Spell F-R-I-E-N-D backwards","3","

e-N-D-F-R-I-E-","DNEIRF","ENDFRIE",FALSE
"825","Mother","6","text-babbage-001","Spell M-O-T-H-E-R backwards","3","

M-O-T-H-E-R","REHTOM","MOTHER",FALSE
"826","Serious","7","text-babbage-001","Spell S-E-R-I-O-U-S backwards","3","

s-e-r-i-o-u-s","SUOIRES","SERIOUS",FALSE
"827","Extreme","7","text-babbage-001","Spell E-X-T-R-E-M-E backwards","3","

Reem","EMERTXE","REEM",FALSE
"828","Sorry","5","text-babbage-001","Spell S-O-R-R-Y backwards","3","

sorRY","YRROS","SORRY",FALSE
"829","Translation","11","text-babbage-001","Spell T-R-A-N-S-L-A-T-I-O-N backwards","3","

T-R-A-N-S-L-A-","NOITALSNART","TRANSLA",FALSE
"830","Processor","9","text-babbage-001","Spell P-R-O-C-E-S-S-O-R backwards","3","

P-R-O-C-E-S-S-","ROSSECORP","PROCESS",FALSE
"831","Friendship","10","text-babbage-001","Spell F-R-I-E-N-D-S-H-I-P backwards","3","

F-R-I-E-N-D-S-","PIHSDNEIRF","FRIENDS",FALSE
"832","Paychecks","9","text-babbage-001","Spell P-A-Y-C-H-E-C-K-S backwards","3","

P-A-Y-C-H-E-C-","SKCEHCYAP","PAYCHEC",FALSE
"833","Motivation","10","text-babbage-001","Spell M-O-T-I-V-A-T-I-O-N backwards","3","

M-O-T-I-V-A-T-","NOITAVITOM","MOTIVAT",FALSE
"834","Sheep","5","text-babbage-001","Spell S-H-E-E-P backwards","3","

S-H-E-E-P","PEEHS","SHEEP",FALSE
"835","Consideration","13","text-babbage-001","Spell C-O-N-S-I-D-E-R-A-T-I-O-N backwards","3","

Conesiders","NOITAREDISNOC","CONESIDERS",FALSE
"836","Lover","5","text-babbage-001","Spell L-O-V-E-R backwards","3","

lerve","REVOL","LERVE",FALSE
"837","Dance","5","text-babbage-001","Spell D-A-N-C-E backwards","3","

D-A-N-C-E","ECNAD","DANCE",FALSE
"838","Juice","5","text-babbage-001","Spell J-U-I-C-E backwards","3","

jucce","ECIUJ","JUCCE",FALSE
"839","Sister","6","text-babbage-001","Spell S-I-S-T-E-R backwards","3","

s-i-t-e-r","RETSIS","SITER",FALSE
"840","Integration","11","text-babbage-001","Spell I-N-T-E-G-R-A-T-I-O-N backwards","3","

I-N-T-E-G-R-A-","NOITARGETNI","INTEGRA",FALSE
"841","Pneumonia","9","text-babbage-001","Spell P-N-E-U-M-O-N-I-A backwards","3","

pneumonia","AINOMUENP","PNEUMONIA",FALSE
