"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"1288","ma","2","text-curie-001","Spell M-A backwards","3","

M-B","AM","MB",FALSE
"1289","uec","3","text-curie-001","Spell U-E-C backwards","3","

C-U-E-D","CEU","CUED",FALSE
"1290","krdb","4","text-curie-001","Spell K-R-D-B backwards","3","

B-K-S-D","BDRK","BKSD",FALSE
"1291","rdomr","5","text-curie-001","Spell R-D-O-M-R backwards","3","

M-R-O-D-O-M-R","RMODR","MRODOMR",FALSE
"1292","rrknfb","6","text-curie-001","Spell R-R-K-N-F-B backwards","3","

B-R-K-N-F-A","BFNKRR","BRKNFA",FALSE
"1293","jsqxjie","7","text-curie-001","Spell J-S-Q-X-J-I-E backwards","3","

J-E-S-Q-X-J-I-","EIJXQSJ","JESQXJI",FALSE
"1294","txpxlfdv","8","text-curie-001","Spell T-X-P-X-L-F-D-V backwards","3","

T-X-P-X-L-F-D-","VDFLXPXT","TXPXLFD",FALSE
"1295","sycbnaquq","9","text-curie-001","Spell S-Y-C-B-N-A-Q-U-Q backwards","3","

S-Y-C-B-N-A-Q-","QUQANBCYS","SYCBNAQ",FALSE
"1296","jczcwwjrjr","10","text-curie-001","Spell J-C-Z-C-W-W-J-R-J-R backwards","3","

W-J-R-J-C-Z-W-","RJRJWWCZCJ","WJRJCZW",FALSE
"1297","ge","2","text-curie-001","Spell G-E backwards","3","

G-E-D","EG","GED",FALSE
"1298","fvt","3","text-curie-001","Spell F-V-T backwards","3","

F-V-T","TVF","FVT",FALSE
"1299","tmlu","4","text-curie-001","Spell T-M-L-U backwards","3","

TMLUL","ULMT","TMLUL",FALSE
"1300","jnwic","5","text-curie-001","Spell J-N-W-I-C backwards","3","

JNWIC","CIWNJ","JNWIC",FALSE
"1301","dgwiwv","6","text-curie-001","Spell D-G-W-I-W-V backwards","3","

I-N-D-E-S-C-R-","VWIWGD","INDESCR",FALSE
"1302","ajbnbxu","7","text-curie-001","Spell A-J-B-N-B-X-U backwards","3","

X-U-B-N-J-A-B-","UXBNBJA","XUBNJAB",FALSE
"1303","hjnpxcxw","8","text-curie-001","Spell H-J-N-P-X-C-X-W backwards","3","

H-J-N-P-X-C-X-","WXCXPNJH","HJNPXCX",FALSE
"1304","fpcxrkpln","9","text-curie-001","Spell F-P-C-X-R-K-P-L-N backwards","3","

F-P-C-X-R-K-P-","NLPKRXCPF","FPCXRKP",FALSE
"1305","uvoebexwxh","10","text-curie-001","Spell U-V-O-E-B-E-X-W-X-H backwards","3","

W-X-H-O-E-V-U-","HXWXEBEOVU","WXHOEVU",FALSE
"1306","zv","2","text-curie-001","Spell Z-V backwards","3","

ZV","VZ","ZV",FALSE
"1307","yrf","3","text-curie-001","Spell Y-R-F backwards","3","

yfr","FRY","YFR",FALSE
"1308","bire","4","text-curie-001","Spell B-I-R-E backwards","3","

E-B-I-R-D-O-W-","ERIB","EBIRDOW",FALSE
"1309","lwifh","5","text-curie-001","Spell L-W-I-F-H backwards","3","

If you want to spell L-W-I-F-H","HFIWL","IFYOUWANTTOSPELLLWIFH",FALSE
"1310","pauzxs","6","text-curie-001","Spell P-A-U-Z-X-S backwards","3","

Pausxs","SXZUAP","PAUSXS",FALSE
"1311","ypohnxr","7","text-curie-001","Spell Y-P-O-H-N-X-R backwards","3","

yhxor","RXNHOPY","YHXOR",FALSE
"1312","tmvmuhap","8","text-curie-001","Spell T-M-V-M-U-H-A-P backwards","3","

T-M-V-M-U-H-A-","PAHUMVMT","TMVMUHA",FALSE
"1313","qtwuudnyx","9","text-curie-001","Spell Q-T-W-U-U-D-N-Y-X backwards","3","

D-N-Y-X-W-U-U-","XYNDUUWTQ","DNYXWUU",FALSE
"1314","zzowlvghfu","10","text-curie-001","Spell Z-Z-O-W-L-V-G-H-F-U backwards","3","

F-U-W-L-V-G-H-","UFHGVLWOZZ","FUWLVGH",FALSE
"1315","ar","2","text-curie-001","Spell A-R backwards","3","

erac","RA","ERAC",TRUE
"1316","wrk","3","text-curie-001","Spell W-R-K backwards","3","

W-R-K","KRW","WRK",FALSE
"1317","hhja","4","text-curie-001","Spell H-H-J-A backwards","3","

H-J-A-H","AJHH","HJAH",FALSE
"1318","wbahx","5","text-curie-001","Spell W-B-A-H-X backwards","3","

B-A-H-X-W","XHABW","BAHXW",FALSE
"1319","tulqaq","6","text-curie-001","Spell T-U-L-Q-A-Q backwards","3","

TULQAQ","QAQLUT","TULQAQ",FALSE
"1320","usrjtet","7","text-curie-001","Spell U-S-R-J-T-E-T backwards","3","

J-S-U-R-T-E-T","TETJRSU","JSURTET",FALSE
"1321","pbktuupo","8","text-curie-001","Spell P-B-K-T-U-U-P-O backwards","3","

P-B-K-T-U-U-P-","OPUUTKBP","PBKTUUP",FALSE
"1322","okooxgxam","9","text-curie-001","Spell O-K-O-O-X-G-X-A-M backwards","3","

O-K-O-O-X-G-X-","MAXGXOOKO","OKOOXGX",FALSE
"1323","qzbffiuybm","10","text-curie-001","Spell Q-Z-B-F-F-I-U-Y-B-M backwards","3","

Y-B-M-F-I-U-Q-","MBYUIFFBZQ","YBMFIUQ",FALSE
"1324","ub","2","text-curie-001","Spell U-B backwards","3","

y-u-b","BU","YUB",FALSE
"1325","agt","3","text-curie-001","Spell A-G-T backwards","3","

yhtag","TGA","YHTAG",FALSE
"1326","vxio","4","text-curie-001","Spell V-X-I-O backwards","3","

X-V-I-O

The symbol for X-","OIXV","XVIOTHESYMBOLFORX",FALSE
"1327","jxbky","5","text-curie-001","Spell J-X-B-K-Y backwards","3","

J-X-B-K-Y","YKBXJ","JXBKY",FALSE
"1328","ngdxtr","6","text-curie-001","Spell N-G-D-X-T-R backwards","3","

DXTTR","RTXDGN","DXTTR",FALSE
"1329","saryuip","7","text-curie-001","Spell S-A-R-Y-U-I-P backwards","3","

yup","PIUYRAS","YUP",FALSE
"1330","plldspsu","8","text-curie-001","Spell P-L-L-D-S-P-S-U backwards","3","

P-L-D-S-P-S-U-","USPSDLLP","PLDSPSU",FALSE
"1331","uetvcbgck","9","text-curie-001","Spell U-E-T-V-C-B-G-C-K backwards","3","

B-G-C-K-U-E-T-","KCGBCVTEU","BGCKUET",FALSE
"1332","rpkxqfxstl","10","text-curie-001","Spell R-P-K-X-Q-F-X-S-T-L backwards","3","

R-P-K-X-Q-F-X-","LTSXFQXKPR","RPKXQFX",FALSE
"1333","vc","2","text-curie-001","Spell V-C backwards","3","

V-C-D","CV","VCD",FALSE
"1334","zcc","3","text-curie-001","Spell Z-C-C backwards","3","

ZCC","CCZ","ZCC",FALSE
"1335","lgka","4","text-curie-001","Spell L-G-K-A backwards","3","

L-G-K-A","AKGL","LGKA",FALSE
"1336","aurji","5","text-curie-001","Spell A-U-R-J-I backwards","3","

jir","IJRUA","JIR",FALSE
"1337","cmtrhr","6","text-curie-001","Spell C-M-T-R-H-R backwards","3","

y-h-a-r-d-o-w-","RHRTMC","YHARDOW",FALSE
"1338","bxynjpi","7","text-curie-001","Spell B-X-Y-N-J-P-I backwards","3","

B-Y-N-J-P-I","IPJNYXB","BYNJPI",FALSE
"1339","zhbkdjge","8","text-curie-001","Spell Z-H-B-K-D-J-G-E backwards","3","

ZHBDJGE","EGJDKBHZ","ZHBDJGE",FALSE
"1340","gqjxooqmb","9","text-curie-001","Spell G-Q-J-X-O-O-Q-M-B backwards","3","

G-Q-J-X-O-O-Q-","BMQOOXJQG","GQJXOOQ",FALSE
"1341","rubdkhktjs","10","text-curie-001","Spell R-U-B-D-K-H-K-T-J-S backwards","3","

R-U-B-D-K-H-K-","SJTKHKDBUR","RUBDKHK",FALSE
"1342","je","2","text-curie-001","Spell J-E backwards","3","

J-E-O","EJ","JEO",FALSE
"1343","saz","3","text-curie-001","Spell S-A-Z backwards","3","

Z-A-S","ZAS","ZAS",TRUE
"1344","svqf","4","text-curie-001","Spell S-V-Q-F backwards","3","

S-V-Q-F","FQVS","SVQF",FALSE
"1345","yssxr","5","text-curie-001","Spell Y-S-S-X-R backwards","3","

Y-S-S-X-R","RXSSY","YSSXR",FALSE
"1346","wiyolf","6","text-curie-001","Spell W-I-Y-O-L-F backwards","3","

yowlolf","FLOYIW","YOWLOLF",FALSE
"1347","ktaoxtq","7","text-curie-001","Spell K-T-A-O-X-T-Q backwards","3","

Ktaoxqtq","QTXOATK","KTAOXQTQ",FALSE
"1348","bkvtpdom","8","text-curie-001","Spell B-K-V-T-P-D-O-M backwards","3","

B-K-V-T-P-D-O-","MODPTVKB","BKVTPDO",FALSE
"1349","porlptsao","9","text-curie-001","Spell P-O-R-L-P-T-S-A-O backwards","3","

Portsaaosao","OASTPLROP","PORTSAAOSAO",FALSE
"1350","obhnsyrnur","10","text-curie-001","Spell O-B-H-N-S-Y-R-N-U-R backwards","3","

ybrnurur","RUNRYSNHBO","YBRNURUR",FALSE
"1351","dy","2","text-curie-001","APPLE is ELPPA backwards. Spell dy backwards","4","

yapple","YD","YAPPLE",FALSE
"1352","hao","3","text-curie-001","APPLE is ELPPA backwards. Spell hao backwards","4","

aapple","OAH","AAPPLE",FALSE
"1353","jltx","4","text-curie-001","APPLE is ELPPA backwards. Spell jltx backwards","4","

jltx","XTLJ","JLTX",FALSE
"1354","xxmjg","5","text-curie-001","APPLE is ELPPA backwards. Spell xxmjg backwards","4","

eplpa","GJMXX","EPLPA",FALSE
"1355","outglg","6","text-curie-001","APPLE is ELPPA backwards. Spell outglg backwards","4","

eLpPAr","GLGTUO","ELPPAR",FALSE
"1356","kflwylb","7","text-curie-001","APPLE is ELPPA backwards. Spell kflwylb backwards","4","

yjflwylb","BLYWLFK","YJFLWYLB",FALSE
"1357","trxqphtw","8","text-curie-001","APPLE is ELPPA backwards. Spell trxqphtw backwards","4","

Elppa","WTHPQXRT","ELPPA",FALSE
"1358","zcnrodnxx","9","text-curie-001","APPLE is ELPPA backwards. Spell zcnrodnxx backwards","4","

elppnxx","XXNDORNCZ","ELPPNXX",FALSE
"1359","tpzdbptdhm","10","text-curie-001","APPLE is ELPPA backwards. Spell tpzdbptdhm backwards","4","

APPLE is EHLPPA backwards. Spell tpzdb","MHDTPBDZPT","APPLEISEHLPPABACKWARDS.SPELLTPZDB",FALSE
"1360","mx","2","text-curie-001","APPLE is ELPPA backwards. Spell mx backwards","4","

PLE","XM","PLE",FALSE
"1361","jdy","3","text-curie-001","APPLE is ELPPA backwards. Spell jdy backwards","4","

jdyp","YDJ","JDYP",FALSE
"1362","dznz","4","text-curie-001","APPLE is ELPPA backwards. Spell dznz backwards","4","

eLPb","ZNZD","ELPB",FALSE
"1363","afljd","5","text-curie-001","APPLE is ELPPA backwards. Spell afljd backwards","4","

elppb","DJLFA","ELPPB",FALSE
"1364","bobxwk","6","text-curie-001","APPLE is ELPPA backwards. Spell bobxwk backwards","4","

bobxwk","KWXBOB","BOBXWK",FALSE
"1365","wdnvfrz","7","text-curie-001","APPLE is ELPPA backwards. Spell wdnvfrz backwards","4","

wndnfrz","ZRFVNDW","WNDNFRZ",FALSE
"1366","qyaizbwz","8","text-curie-001","APPLE is ELPPA backwards. Spell qyaizbwz backwards","4","

yiaizbwz","ZWBZIAYQ","YIAIZBWZ",FALSE
"1367","nbzjkkeba","9","text-curie-001","APPLE is ELPPA backwards. Spell nbzjkkeba backwards","4","

apple","ABEKKJZBN","APPLE",FALSE
"1368","wcxzacjxdi","10","text-curie-001","APPLE is ELPPA backwards. Spell wcxzacjxdi backwards","4","

wcxzacjxdi","IDXJCAZXCW","WCXZACJXDI",FALSE
"1369","fm","2","text-curie-001","APPLE is ELPPA backwards. Spell fm backwards","4","

PLE is ELPBA.","MF","PLEISELPBA.",FALSE
"1370","qjm","3","text-curie-001","APPLE is ELPPA backwards. Spell qjm backwards","4","

ejp","MJQ","EJP",FALSE
"1371","gqzw","4","text-curie-001","APPLE is ELPPA backwards. Spell gqzw backwards","4","

elpp","WZQG","ELPP",FALSE
"1372","ddqye","5","text-curie-001","APPLE is ELPPA backwards. Spell ddqye backwards","4","

eldpq","EYQDD","ELDPQ",FALSE
"1373","puxllm","6","text-curie-001","APPLE is ELPPA backwards. Spell puxllm backwards","4","

elppam","MLLXUP","ELPPAM",FALSE
"1374","tkgeymg","7","text-curie-001","APPLE is ELPPA backwards. Spell tkgeymg backwards","4","

epple","GMYEGKT","EPPLE",FALSE
"1375","rizbdrii","8","text-curie-001","APPLE is ELPPA backwards. Spell rizbdrii backwards","4","

elppb","IIRDBZIR","ELPPB",FALSE
"1376","cqrruczwe","9","text-curie-001","APPLE is ELPPA backwards. Spell cqrruczwe backwards","4","

APPLE is EHLPPA backwards.","EWZCURRQC","APPLEISEHLPPABACKWARDS.",FALSE
"1377","hkviuvlxpl","10","text-curie-001","APPLE is ELPPA backwards. Spell hkviuvlxpl backwards","4","

eplpa","LPXLVUIVKH","EPLPA",FALSE
"1378","ma","2","text-curie-001","APPLE is ELPPA backwards. Spell ma backwards","4","

eLPa","AM","ELPA",FALSE
"1379","uec","3","text-curie-001","APPLE is ELPPA backwards. Spell uec backwards","4","

ELPPA","CEU","ELPPA",FALSE
"1380","krdb","4","text-curie-001","APPLE is ELPPA backwards. Spell krdb backwards","4","

elpp","BDRK","ELPP",FALSE
"1381","rdomr","5","text-curie-001","APPLE is ELPPA backwards. Spell rdomr backwards","4","

elppb","RMODR","ELPPB",FALSE
"1382","rrknfb","6","text-curie-001","APPLE is ELPPA backwards. Spell rrknfb backwards","4","

elppb","BFNKRR","ELPPB",FALSE
"1383","jsqxjie","7","text-curie-001","APPLE is ELPPA backwards. Spell jsqxjie backwards","4","

Elppa","EIJXQSJ","ELPPA",FALSE
"1384","txpxlfdv","8","text-curie-001","APPLE is ELPPA backwards. Spell txpxlfdv backwards","4","

eLpPx","VDFLXPXT","ELPPX",FALSE
"1385","sycbnaquq","9","text-curie-001","APPLE is ELPPA backwards. Spell sycbnaquq backwards","4","

elppa","QUQANBCYS","ELPPA",FALSE
"1386","jczcwwjrjr","10","text-curie-001","APPLE is ELPPA backwards. Spell jczcwwjrjr backwards","4","

jczcwwjrjr","RJRJWWCZCJ","JCZCWWJRJR",FALSE
"1387","ge","2","text-curie-001","APPLE is ELPPA backwards. Spell ge backwards","4","

eLPB","EG","ELPB",FALSE
"1388","fvt","3","text-curie-001","APPLE is ELPPA backwards. Spell fvt backwards","4","

eLPB","TVF","ELPB",FALSE
"1389","tmlu","4","text-curie-001","APPLE is ELPPA backwards. Spell tmlu backwards","4","

elppb","ULMT","ELPPB",FALSE
"1390","jnwic","5","text-curie-001","APPLE is ELPPA backwards. Spell jnwic backwards","4","

jnwic","CIWNJ","JNWIC",FALSE
"1391","dgwiwv","6","text-curie-001","APPLE is ELPPA backwards. Spell dgwiwv backwards","4","

eLpA","VWIWGD","ELPA",FALSE
"1392","ajbnbxu","7","text-curie-001","APPLE is ELPPA backwards. Spell ajbnbxu backwards","4","

ejbnbxu","UXBNBJA","EJBNBXU",FALSE
"1393","hjnpxcxw","8","text-curie-001","APPLE is ELPPA backwards. Spell hjnpxcxw backwards","4","

elppcxw","WXCXPNJH","ELPPCXW",FALSE
"1394","fpcxrkpln","9","text-curie-001","APPLE is ELPPA backwards. Spell fpcxrkpln backwards","4","

elppb","NLPKRXCPF","ELPPB",FALSE
"1395","uvoebexwxh","10","text-curie-001","APPLE is ELPPA backwards. Spell uvoebexwxh backwards","4","

Elvpeobexxh","HXWXEBEOVU","ELVPEOBEXXH",FALSE
"1396","zv","2","text-curie-001","APPLE is ELPPA backwards. Spell zv backwards","4","

eLPb","VZ","ELPB",FALSE
"1397","yrf","3","text-curie-001","APPLE is ELPPA backwards. Spell yrf backwards","4","

yfrp","FRY","YFRP",FALSE
"1398","bire","4","text-curie-001","APPLE is ELPPA backwards. Spell bire backwards","4","

ELPPA","ERIB","ELPPA",FALSE
"1399","lwifh","5","text-curie-001","APPLE is ELPPA backwards. Spell lwifh backwards","4","

elppb","HFIWL","ELPPB",FALSE
"1400","pauzxs","6","text-curie-001","APPLE is ELPPA backwards. Spell pauzxs backwards","4","

elppax","SXZUAP","ELPPAX",FALSE
"1401","ypohnxr","7","text-curie-001","APPLE is ELPPA backwards. Spell ypohnxr backwards","4","

ypohnxr","RXNHOPY","YPOHNXR",FALSE
"1402","tmvmuhap","8","text-curie-001","APPLE is ELPPA backwards. Spell tmvmuhap backwards","4","

elppb","PAHUMVMT","ELPPB",FALSE
"1403","qtwuudnyx","9","text-curie-001","APPLE is ELPPA backwards. Spell qtwuudnyx backwards","4","

epple","XYNDUUWTQ","EPPLE",FALSE
"1404","zzowlvghfu","10","text-curie-001","APPLE is ELPPA backwards. Spell zzowlvghfu backwards","4","

elppb","UFHGVLWOZZ","ELPPB",FALSE
"1405","ar","2","text-curie-001","APPLE is ELPPA backwards. Spell ar backwards","4","

eLPB","RA","ELPB",FALSE
"1406","wrk","3","text-curie-001","APPLE is ELPPA backwards. Spell wrk backwards","4","

PLE is ELPPA backwards.","KRW","PLEISELPPABACKWARDS.",FALSE
"1407","hhja","4","text-curie-001","APPLE is ELPPA backwards. Spell hhja backwards","4","

eLppA","AJHH","ELPPA",FALSE
"1408","wbahx","5","text-curie-001","APPLE is ELPPA backwards. Spell wbahx backwards","4","

wbahx","XHABW","WBAHX",FALSE
"1409","tulqaq","6","text-curie-001","APPLE is ELPPA backwards. Spell tulqaq backwards","4","

elppa","QAQLUT","ELPPA",FALSE
"1410","usrjtet","7","text-curie-001","APPLE is ELPPA backwards. Spell usrjtet backwards","4","

elpp","TETJRSU","ELPP",FALSE
"1411","pbktuupo","8","text-curie-001","APPLE is ELPPA backwards. Spell pbktuupo backwards","4","

elppb","OPUUTKBP","ELPPB",FALSE
"1412","okooxgxam","9","text-curie-001","APPLE is ELPPA backwards. Spell okooxgxam backwards","4","

Elppa","MAXGXOOKO","ELPPA",FALSE
"1413","qzbffiuybm","10","text-curie-001","APPLE is ELPPA backwards. Spell qzbffiuybm backwards","4","

apple","MBYUIFFBZQ","APPLE",FALSE
"1414","ub","2","text-curie-001","APPLE is ELPPA backwards. Spell ub backwards","4","

ypple","BU","YPPLE",FALSE
"1415","agt","3","text-curie-001","APPLE is ELPPA backwards. Spell agt backwards","4","

APPLE is EELPP backwards.","TGA","APPLEISEELPPBACKWARDS.",FALSE
"1416","vxio","4","text-curie-001","APPLE is ELPPA backwards. Spell vxio backwards","4","

elppb","OIXV","ELPPB",FALSE
"1417","jxbky","5","text-curie-001","APPLE is ELPPA backwards. Spell jxbky backwards","4","

jxby","YKBXJ","JXBY",FALSE
"1418","ngdxtr","6","text-curie-001","APPLE is ELPPA backwards. Spell ngdxtr backwards","4","

edptlr","RTXDGN","EDPTLR",FALSE
"1419","saryuip","7","text-curie-001","APPLE is ELPPA backwards. Spell saryuip backwards","4","

eLpA","PIUYRAS","ELPA",FALSE
"1420","plldspsu","8","text-curie-001","APPLE is ELPPA backwards. Spell plldspsu backwards","4","

eLppAs","USPSDLLP","ELPPAS",FALSE
"1421","uetvcbgck","9","text-curie-001","APPLE is ELPPA backwards. Spell uetvcbgck backwards","4","

eLpApe","KCGBCVTEU","ELPAPE",FALSE
"1422","rpkxqfxstl","10","text-curie-001","APPLE is ELPPA backwards. Spell rpkxqfxstl backwards","4","

elppqrfxsts","LTSXFQXKPR","ELPPQRFXSTS",FALSE
"1423","vc","2","text-curie-001","APPLE is ELPPA backwards. Spell vc backwards","4","

elppv","CV","ELPPV",FALSE
"1424","zcc","3","text-curie-001","APPLE is ELPPA backwards. Spell zcc backwards","4","

zapple","CCZ","ZAPPLE",FALSE
"1425","lgka","4","text-curie-001","APPLE is ELPPA backwards. Spell lgka backwards","4","

elppa","AKGL","ELPPA",FALSE
"1426","aurji","5","text-curie-001","APPLE is ELPPA backwards. Spell aurji backwards","4","

elppa","IJRUA","ELPPA",FALSE
"1427","cmtrhr","6","text-curie-001","APPLE is ELPPA backwards. Spell cmtrhr backwards","4","

elppb","RHRTMC","ELPPB",FALSE
"1428","bxynjpi","7","text-curie-001","APPLE is ELPPA backwards. Spell bxynjpi backwards","4","

apple","IPJNYXB","APPLE",FALSE
"1429","zhbkdjge","8","text-curie-001","APPLE is ELPPA backwards. Spell zhbkdjge backwards","4","

eplpa","EGJDKBHZ","EPLPA",FALSE
"1430","gqjxooqmb","9","text-curie-001","APPLE is ELPPA backwards. Spell gqjxooqmb backwards","4","

elppab","BMQOOXJQG","ELPPAB",FALSE
"1431","rubdkhktjs","10","text-curie-001","APPLE is ELPPA backwards. Spell rubdkhktjs backwards","4","

elppb","SJTKHKDBUR","ELPPB",FALSE
"1432","je","2","text-curie-001","APPLE is ELPPA backwards. Spell je backwards","4","

eLPB","EJ","ELPB",FALSE
"1433","saz","3","text-curie-001","APPLE is ELPPA backwards. Spell saz backwards","4","

PLE is ELPPA backwards.","ZAS","PLEISELPPABACKWARDS.",FALSE
"1434","svqf","4","text-curie-001","APPLE is ELPPA backwards. Spell svqf backwards","4","

elpp","FQVS","ELPP",FALSE
"1435","yssxr","5","text-curie-001","APPLE is ELPPA backwards. Spell yssxr backwards","4","

ykssr","RXSSY","YKSSR",FALSE
"1436","wiyolf","6","text-curie-001","APPLE is ELPPA backwards. Spell wiyolf backwards","4","

PLE is ELPPA backwards.","FLOYIW","PLEISELPPABACKWARDS.",FALSE
"1437","ktaoxtq","7","text-curie-001","APPLE is ELPPA backwards. Spell ktaoxtq backwards","4","

elppq","QTXOATK","ELPPQ",FALSE
"1438","bkvtpdom","8","text-curie-001","APPLE is ELPPA backwards. Spell bkvtpdom backwards","4","

apple","MODPTVKB","APPLE",FALSE
"1439","porlptsao","9","text-curie-001","APPLE is ELPPA backwards. Spell porlptsao backwards","4","

PLE is ELPPA backwards.","OASTPLROP","PLEISELPPABACKWARDS.",FALSE
"1440","obhnsyrnur","10","text-curie-001","APPLE is ELPPA backwards. Spell obhnsyrnur backwards","4","

elppb","RUNRYSNHBO","ELPPB",FALSE
"1441","dy","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell dy backwards","5","

MUKLS","YD","MUKLS",FALSE
"1442","hao","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell hao backwards","5","

mukls","OAH","MUKLS",FALSE
"1443","jltx","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell jltx backwards","5","

jltx","XTLJ","JLTX",FALSE
"1444","xxmjg","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell xxmjg backwards","5","

mjgn","GJMXX","MJGN",FALSE
"1445","outglg","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell outglg backwards","5","

MUKLS","GLGTUO","MUKLS",FALSE
"1446","kflwylb","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell kflwylb backwards","5","

mukls","BLYWLFK","MUKLS",FALSE
"1447","trxqphtw","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell trxqphtw backwards","5","

MUKLS","WTHPQXRT","MUKLS",FALSE
"1448","zcnrodnxx","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell zcnrodnxx backwards","5","

mnukls","XXNDORNCZ","MNUKLS",FALSE
"1449","tpzdbptdhm","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell tpzdbptdhm backwards","5","

MUKLS","MHDTPBDZPT","MUKLS",FALSE
"1450","mx","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell mx backwards","5","

MUKLS","XM","MUKLS",FALSE
"1451","jdy","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell jdy backwards","5","

jdy","YDJ","JDY",FALSE
"1452","dznz","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell dznz backwards","5","

MUKLS","ZNZD","MUKLS",FALSE
"1453","afljd","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell afljd backwards","5","

mjnukls","DJLFA","MJNUKLS",FALSE
"1454","bobxwk","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell bobxwk backwards","5","

MNMUKLS","KWXBOB","MNMUKLS",FALSE
"1455","wdnvfrz","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell wdnvfrz backwards","5","

MUKLS","ZRFVNDW","MUKLS",FALSE
"1456","qyaizbwz","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell qyaizbwz backwards","5","

MUKLS","ZWBZIAYQ","MUKLS",FALSE
"1457","nbzjkkeba","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell nbzjkkeba backwards","5","

mnukls","ABEKKJZBN","MNUKLS",FALSE
"1458","wcxzacjxdi","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell wcxzacjxdi backwards","5","

MUKLS","IDXJCAZXCW","MUKLS",FALSE
"1459","fm","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell fm backwards","5","

MUKLS","MF","MUKLS",FALSE
"1460","qjm","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell qjm backwards","5","

mjnukls","MJQ","MJNUKLS",FALSE
"1461","gqzw","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell gqzw backwards","5","

MUKLS","WZQG","MUKLS",FALSE
"1462","ddqye","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell ddqye backwards","5","

MNMUKLS","EYQDD","MNMUKLS",FALSE
"1463","puxllm","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell puxllm backwards","5","

MUKLS","MLLXUP","MUKLS",FALSE
"1464","tkgeymg","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell tkgeymg backwards","5","

MUKLS","GMYEGKT","MUKLS",FALSE
"1465","rizbdrii","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell rizbdrii backwards","5","

MUKLS","IIRDBZIR","MUKLS",FALSE
"1466","cqrruczwe","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell cqrruczwe backwards","5","

MUKLS","EWZCURRQC","MUKLS",FALSE
"1467","hkviuvlxpl","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell hkviuvlxpl backwards","5","

MUKLS","LPXLVUIVKH","MUKLS",FALSE
"1468","ma","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell ma backwards","5","

MAMUKLS","AM","MAMUKLS",TRUE
"1469","uec","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell uec backwards","5","

MUKLS","CEU","MUKLS",FALSE
"1470","krdb","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell krdb backwards","5","

mukls","BDRK","MUKLS",FALSE
"1471","rdomr","5","text-curie-001","NMUKLS is SLKUMN backwards. Spell rdomr backwards","5","

MUKLS","RMODR","MUKLS",FALSE
"1472","rrknfb","6","text-curie-001","NMUKLS is SLKUMN backwards. Spell rrknfb backwards","5","

MNMUKLS","BFNKRR","MNMUKLS",FALSE
"1473","jsqxjie","7","text-curie-001","NMUKLS is SLKUMN backwards. Spell jsqxjie backwards","5","

MUKLS","EIJXQSJ","MUKLS",FALSE
"1474","txpxlfdv","8","text-curie-001","NMUKLS is SLKUMN backwards. Spell txpxlfdv backwards","5","

MUKLS","VDFLXPXT","MUKLS",FALSE
"1475","sycbnaquq","9","text-curie-001","NMUKLS is SLKUMN backwards. Spell sycbnaquq backwards","5","

MUKLS","QUQANBCYS","MUKLS",FALSE
"1476","jczcwwjrjr","10","text-curie-001","NMUKLS is SLKUMN backwards. Spell jczcwwjrjr backwards","5","

MUKLS","RJRJWWCZCJ","MUKLS",FALSE
"1477","ge","2","text-curie-001","NMUKLS is SLKUMN backwards. Spell ge backwards","5","

MUKLS","EG","MUKLS",FALSE
"1478","fvt","3","text-curie-001","NMUKLS is SLKUMN backwards. Spell fvt backwards","5","

MUKLS","TVF","MUKLS",FALSE
"1479","tmlu","4","text-curie-001","NMUKLS is SLKUMN backwards. Spell tmlu backwards","5","

MUKLS","ULMT","MUKLS",FALSE
